,D003093_Ulcerative Colitis,D009062_Mouth Neoplasms,D003424_Crohn Disease,D043183_Irritable Bowel Syndrome,D002446_Celiac Disease,D015179_Colorectal Neoplasms,D003123_Colorectal Neoplasms,D002537_Atherosclerosis,D003324_Atherosclerosis,D050197_Atherosclerosis,D058729_Peripheral Arterial Disease,D003968_Diarrhea,D003967_Diarrhea,D003324_Coronary Artery Disease,D010190_Pancreatic Neoplasms,D005764_Gastroesophageal Reflux,D007822_Laryngeal Neoplasms,D015212_Inflammatory Bowel Diseases,D064726_Breast Neoplasms,D001943_Breast Neoplasms,D058922_Breast Neoplasms,D018567_Breast Neoplasms,D003248_Constipation,D010300_Parkinson Disease,D010302_Parkinson Disease,D020734_Parkinson Disease,D004938_Esophageal Neoplasms,D002583_Uterine Cervical Neoplasms,D020767_Thrombosis,D012851_Thrombosis,D020226_Thrombosis,D013927_Thrombosis,D002341_Thrombosis,D020225_Thrombosis,D013479_Thrombosis,D020244_Thrombosis,D020246_Thrombosis,D006502_Thrombosis,D012170_Thrombosis,D065666_Thrombosis,D003328_Thrombosis,D006258_Head and Neck Neoplasms,D008114_Liver Neoplasms,D008113_Liver Neoplasms,D000690_Amyotrophic Lateral Sclerosis,D016889_Endometrial Neoplasms,D008175_Lung Neoplasms,D012004_Rectal Neoplasms,D019586_Hypertension,D006974_Hypertension,D011559_Hypertension,D006975_Hypertension,D010547_Hypertension,D006978_Hypertension,D000081029_Hypertension,D065627_Hypertension,D000075222_Hypertension,D006977_Hypertension,D046110_Hypertension,D009798_Hypertension,D006976_Hypertension,D006973_Hypertension,D005759_Gastroenteritis,D005761_Gastroenteritis,D064129_Prostatic Neoplasms,D011471_Prostatic Neoplasms,D003327_Coronary Heart Disease,D013274_Stomach Neoplasms,D000544_Alzheimer Disease,D014062_Tongue Neoplasms,D000076385_Diverticular Diseases,D001749_Urinary Bladder Neoplasms,D013964_Thyroid Neoplasms,D010051_Ovarian Neoplasms,D010610_Pharyngeal Neoplasms,D001661_Biliary Tract Neoplasms,D054198_Acute Lymphoblastic Leukemia,D005706_Gallbladder Neoplasms
D064129_Prostatic Neoplasms,0.3196008884794684,0.32331830825008095,0.3516038491778905,0.13105658928415057,0.2255271373067523,0.3328385285998471,0.13941110691416816,0.3055773813075571,0.31228503064897467,0.2924304768447971,0.32340302830777645,0.2532610161128459,0.3237194615011871,0.31228503064897467,0.3215313564522294,0.25361509264207,0.32893193848750807,0.3472509913713695,0.3397408945102854,0.297333838679523,0.33198434168812285,0.320927973843438,0.34451187265899613,0.31326977972784653,0.3141880666073738,0.3148911305325152,0.31431021055706904,0.3022698729909918,0.3215389863933871,0.3464622118415307,0.2367166843551303,0.3062384067489202,0.34485296490631,0.29180452847098887,0.33250705916896073,0.3386549926628635,0.34036514726113615,0.3489492158932358,0.3366628573161874,0.3312006607523244,0.33532590416895786,0.34633853037982854,0.3007570822517373,0.2887287662267225,0.326953762108517,0.34025872050320494,0.2722348773395258,0.3304888088458351,0.3423084371202474,0.349477718378313,0.34800486457251983,0.3478404411895286,0.2675798955190997,0.3483291035548128,0.32206281761865196,0.006354363657751479,0.3186330718299948,0.3597505753675255,0.3336450826557594,0.3493103999062386,0.3086765853379272,0.2667369191909705,0.33335372598535123,0.19953431959436893,0.9999999999999996,0.31034718800388245,0.3143847758496962,0.30939472083450825,0.32763173819468877,0.3296623179295997,0.004662828148606391,0.28819676892970236,0.31948585062253093,0.3254207859364184,0.3286020467790815,0.19001147378209673,0.3431727687134294,0.3407086686976231
D011471_Prostatic Neoplasms,0.8583922243413307,0.7938167114667799,0.6380839538019205,0.09114435975492853,0.15558626404671894,0.8855892479655543,0.11628502829759753,0.4956787586710888,0.8882424565449338,0.913779451929919,0.8628783479324582,0.37911827130582304,0.8064183074064699,0.8882424565449338,0.8078303669276693,0.2337003752896142,0.7516819285400358,0.6759712959536086,0.625598541659717,0.8988059307783839,0.8490234351121789,0.4888328450905357,0.7207879230316068,0.7885068633837833,0.8030802920179707,0.7433473444292991,0.8075839602506816,0.9312628648735468,0.5834869469035152,0.7343275109523332,0.23691258119134717,0.7828823816402959,0.6549835370190922,0.36054726975489165,0.58656516669097,0.6947384052288726,0.770531350477941,0.6597388053429776,0.5205575982052835,0.5365608300958722,0.5681345781969651,0.7189554926124004,0.9224155956671909,0.9195268211211037,0.7666904701314643,0.788601640645047,0.8611948231478201,0.5012799873885551,0.7662119679639958,0.5893236325476053,0.7439876856173615,0.6317518927862874,0.37368940954711083,0.6314414748292698,0.531359238679466,0.003962035413120014,0.31032841500197333,0.6092840615174459,0.8436545617235929,0.6193851270639938,0.733252624494118,0.8438569261841279,0.4799073018816679,0.12777496311637096,0.3103471880038815,0.9999999999999996,0.8678591668895269,0.8065382280262943,0.7744081310521983,0.7810935924967306,0.007268347880725702,0.9195490727139277,0.8678560536606313,0.9300123556783608,0.7379982978493237,0.1601102774697748,0.7624929791073571,0.7360423861949175
D003327_Coronary Heart Disease,0.9384879053171085,0.8020409526402346,0.6812892421801527,0.09581115366882709,0.16967044108433535,0.9106946855848639,0.11685782667254131,0.5669540343547995,0.9493881309812243,0.8865220825068018,0.9303898496151692,0.41453061676037134,0.7940259475114646,0.9493881309812243,0.8009602437867503,0.2541225623476027,0.7550089445548006,0.7275682503730622,0.6609953309523392,0.8694289414002444,0.9227891614316059,0.5272623357097084,0.7379178016779063,0.8304417293944966,0.783406397743742,0.7679789786953674,0.7985627250781943,0.8983489177251492,0.6336421292182333,0.7546336925024226,0.25551058864793347,0.790079647716678,0.6880408930577724,0.3879880505380891,0.6305646408743567,0.7350880213723172,0.7907252440490312,0.6914917885520095,0.5614783049709697,0.5847481010060598,0.6115106866160616,0.7511005010010945,0.849659397383805,0.8474550129044905,0.8302387530412139,0.7822710198212139,0.8268730821351717,0.5376364807665964,0.7847474129400372,0.6197226054318103,0.7620299677910262,0.6743888428687767,0.3999955477434757,0.6486542866837489,0.5997236059308744,0.00432553020631197,0.32628952432952607,0.6496770782331285,0.9206653204441095,0.6503018402454637,0.7639066228560253,0.7963452597919245,0.5205483537515989,0.13949760790629198,0.3143847758496963,0.8678591668895274,1.0000000000000007,0.8071132107168173,0.809185433471977,0.7826798053471662,0.007935178520604071,0.8702308706550053,0.9046100155439529,0.8979385143070222,0.7390706916965988,0.16629974349515073,0.8082710436041818,0.7026512453582213
D013274_Stomach Neoplasms,0.7852503574700859,0.9155008060478336,0.7095093855064486,0.09731255038897343,0.1775020287840332,0.8116888719198564,0.13248402034213175,0.5482197692896684,0.822091700386466,0.8371292074375104,0.7832342207360898,0.42180097375428266,0.8308865608917593,0.822091700386466,0.8825026425932129,0.2657275321602257,0.8500494191367292,0.7497748258431013,0.7070863925557649,0.8370125344317944,0.7727422725374377,0.5411309560988784,0.77420136066299,0.7856939736968788,0.8491853971548987,0.8006416564777674,0.9251425389801753,0.8384300993638648,0.6194407797818245,0.7818919148745523,0.26781150832854983,0.8012748128445742,0.7036019003849265,0.4103033636428771,0.6603112673438505,0.7515941261025555,0.8088861835935477,0.7185317168318656,0.5732627159109179,0.5923770395578183,0.6353018146457102,0.8247333456813742,0.821877578648215,0.8208160705576683,0.8308210892417385,0.8187095932836944,0.7890385293801417,0.555356160653576,0.8183701915069848,0.6354288644500329,0.7928326174939293,0.6963561455359519,0.4304129640995987,0.6851843339408393,0.5900702457595568,0.004505007282744347,0.32483999943673497,0.6784505441040125,0.765069961633917,0.6567970603800654,0.7851888987958847,0.7448294683871172,0.5436227003885327,0.14337405874838624,0.30939472083450825,0.8065382280262934,0.8071132107168175,0.9999999999999978,0.8178896354371276,0.8885743066625542,0.008264428941689744,0.8289418963192624,0.7969340386740672,0.8038199169661245,0.8398548032627631,0.182437266081906,0.8294170187215005,0.7142318194360614
D000544_Alzheimer Disease,0.7846626621410946,0.8118127381373269,0.7264041928499435,0.10684711935475319,0.1868520226728718,0.8108779926132585,0.13993066727862286,0.6230330130268881,0.8142867480332298,0.7792622016289061,0.8091702981762302,0.4310347900116952,0.8257543806788894,0.8142867480332298,0.8075523893339293,0.2785627406285883,0.7783111517954069,0.7373553078973282,0.7064638428193721,0.763070804440689,0.778650681798054,0.5665513280048033,0.7705552079731595,0.8205486117051345,0.7959531544274917,0.8232129535181859,0.8150319668924569,0.777069411509642,0.6628884597661524,0.7933558511278271,0.27899922508580843,0.8027843800492529,0.7143130183766361,0.41676789058316827,0.667708009485703,0.7685731317385812,0.7865815252132126,0.7387308773131165,0.5994046844165158,0.6158661328863476,0.6454863347535902,0.7998658314710588,0.7520481367630388,0.7520476852739134,0.8537273204257279,0.8083456960559944,0.7220923517292283,0.5795285633368624,0.8122901203485744,0.6616875312214879,0.7874151311330404,0.7240719581597913,0.45460556764726573,0.6874992223117024,0.657212077711337,0.004758224226148425,0.37093135469570904,0.7164249117148893,0.7764533611600302,0.7027392764381314,0.7835800516565338,0.7177458021576575,0.5557484949986014,0.1514328117405871,0.32763173819468816,0.7744081310521974,0.8091854334719762,0.8178896354371249,0.9999999999999971,0.8093878754457062,0.008728955035489986,0.7510619494217089,0.7925701692111098,0.7794475686390989,0.766619855598858,0.190659066792461,0.8514973639924259,0.7211893326312363
D014062_Tongue Neoplasms,0.7845589392644936,0.923291642318285,0.752882235358514,0.10510784627124506,0.1968993684840079,0.7766526834482128,0.12137422008320202,0.5669436085681863,0.7889746463282239,0.7728559747595296,0.7801262286153985,0.45827207057758845,0.813891680544445,0.7889746463282239,0.8138759715918353,0.2907099316770711,0.9424287368188108,0.7433465111861034,0.7428842525721027,0.7542723236915251,0.7788999542109217,0.585316334869409,0.7879095540112799,0.7783963642045604,0.8691904547142401,0.7857224976667992,0.8927752227425212,0.8003804599513678,0.6532215337147845,0.8137508367921468,0.29152353091211297,0.7789663404025127,0.7362334278377515,0.44076590309893154,0.694403477932805,0.7935431152376857,0.8143529610522732,0.7608470141412689,0.6184185623412547,0.6353404665870617,0.6705666989975668,0.8387030055649732,0.7616043448686649,0.7534597870721508,0.8208603229172987,0.8170746254840222,0.7104794540589711,0.59476360476109,0.8373957224376377,0.6819108616813674,0.8187080285216294,0.7448521319958596,0.42776710684227687,0.7126725981842004,0.6145263883079948,0.005036617101547664,0.34652525548374746,0.7039524175728238,0.7771457545452428,0.6998325944423605,0.7802839116438656,0.6661315616040642,0.5877620210194603,0.15842271839492653,0.32966231792960005,0.7810935924967289,0.782679805347166,0.8885743066625525,0.8093878754457087,0.999999999999998,0.00923966633787175,0.757104919990528,0.7823209871526573,0.7778374618781523,0.9388194460752306,0.18180480846459043,0.8411518050821195,0.7335573760704915
D000076385_Diverticular Diseases,0.008136548363661258,0.008931362915720631,0.006736862873660372,0.0,0.0,0.007815066648192436,0.0122333883972977,0.0055950458778682936,0.007839003353520866,0.007239271792523846,0.008233345011335219,0.0038190756496069476,0.00843402999517835,0.007839003353520866,0.008277669219412653,0.0,0.0077216911761081,0.010434662048608673,0.009191856910171976,0.007121286156161905,0.008549444633290597,0.005869596874742429,0.009765364240123623,0.008169520224733492,0.008271923957518744,0.008433094249692545,0.00843122369271951,0.007424913768387538,0.012033703057157452,0.009723744302408032,0.0060827655716817666,0.008011483237403931,0.011029602589930854,0.008036601666761303,0.009808489132437535,0.01017635798692895,0.009065277853224883,0.00878541811622026,0.008285364654460387,0.007953196186753341,0.012693667452208521,0.009981789862415094,0.00717618664729399,0.007136924309502953,0.008944915967135685,0.009080034569573422,0.006997635059028492,0.008541152425356986,0.009149532926435996,0.009805040768019474,0.009492503597405623,0.011287084321445694,0.0038285243239480553,0.009179576955404226,0.005252692037926174,0.0,0.0045589914875661785,0.009394279662377674,0.008589531240068334,0.0069765178019055175,0.008356193257873618,0.00690147724676853,0.00895662065568465,0.011120725771143381,0.004662828148606391,0.007268347880725703,0.007935178520604073,0.008264428941689744,0.008728955035489988,0.009239666337871752,1.0000000000000004,0.0071580952710132584,0.008022200228667457,0.0076235369049296245,0.007867890017603402,0.008956101777217354,0.009241512691499667,0.00985396249117207
D001749_Urinary Bladder Neoplasms,0.8506411391857277,0.7868618043915001,0.6280288022932612,0.08999989795935737,0.15202643885091918,0.8544404683196108,0.10837385932448061,0.49097137397647794,0.8768988481079119,0.9261100481384347,0.8489926580377585,0.367752393356039,0.7752871319302899,0.8768988481079119,0.8142480936338734,0.2268248129508987,0.7329506176696228,0.6668439365416333,0.6083679984918736,0.9137200142987593,0.8277753078677766,0.474863443333872,0.6926977846799508,0.783357648053807,0.7812612549318605,0.7369684067146538,0.8300431818295225,0.9196239990243446,0.5864163970349708,0.7076252539157687,0.22969627302804477,0.773124191892859,0.6285032179188861,0.3502919493415869,0.5716892471061141,0.6688213241157641,0.755907632975396,0.640288852468585,0.5077269505635802,0.5250174114668327,0.5550280132042743,0.6996528767917882,0.9362300277313464,0.9286371710260924,0.7618527932966516,0.7510207206286732,0.8920982413369343,0.4866289198307268,0.7420225590878989,0.5738149052122751,0.7161663496770001,0.6145225851874236,0.36851973415574546,0.614986850265252,0.5259874683253628,0.003901935820855315,0.3052816938002993,0.5986432129071722,0.8224806038188555,0.5928941155787524,0.7309323033517239,0.8599820981003403,0.4675713244982083,0.12128345769242803,0.2881967689297022,0.919549072713928,0.8702308706550042,0.8289418963192622,0.7510619494217091,0.7571049199905285,0.0071580952710132584,1.0000000000000024,0.8505709369121444,0.8905649941896618,0.7194822152490351,0.15151433561782898,0.7368232965902534,0.716698147939262
D013964_Thyroid Neoplasms,0.9147700462618671,0.7816266542795413,0.6874960094032665,0.10113126747962936,0.1717232283725642,0.9189214362476839,0.12043580183840569,0.5288839632701209,0.9098983224901829,0.8555058186054878,0.9236605764163237,0.4002774944651995,0.8112831419419401,0.9098983224901829,0.7942052340614791,0.2562658551111962,0.7452101701961921,0.7109099624562539,0.6528585590145587,0.86119895453612,0.9377593518091525,0.5339015810570955,0.7381887941472683,0.7983807755973304,0.7821287655756124,0.7498760909633688,0.7982108744515266,0.8815326670122228,0.6297480007542454,0.7661544796347161,0.25932764496078814,0.7822345068502295,0.69337784043588,0.3916562613296977,0.6537441002265361,0.722475718708466,0.7784087949022686,0.6950437196476902,0.560665639887441,0.5927643435246566,0.617793245153534,0.7647506308486345,0.8608931383687284,0.8592495370277461,0.7921785892005522,0.7992965929821523,0.8064290017260503,0.5482237662755286,0.795681630589125,0.6239113254105743,0.7734359010532806,0.6816904076558037,0.4175580857476239,0.6526086273964663,0.569707751060265,0.004372966445566783,0.32825126905107704,0.6605247307571607,0.9297585781020795,0.6474414431994941,0.7392733172670067,0.7843785592752943,0.5215243460084784,0.1391717945657745,0.3194858506225311,0.8678560536606346,0.9046100155439557,0.7969340386740701,0.7925701692111131,0.7823209871526612,0.008022200228667455,0.8505709369121465,1.0000000000000036,0.8986904725689756,0.73474471522551,0.16961791258476233,0.7953534778268907,0.7031222228498466
D010051_Ovarian Neoplasms,0.8953727602162426,0.7866164104845307,0.6697999184964178,0.09204832178653787,0.16355451780254773,0.909658058266329,0.11493570419154421,0.5151328257990123,0.9187526065951537,0.9133203725675877,0.8927405320459544,0.39779638898387665,0.8112550050222552,0.9187526065951537,0.8069781365766455,0.2443869312479285,0.741351214148762,0.6915070005333981,0.6586754015064333,0.8851102917203023,0.8916318796835423,0.5095216713892986,0.7422297704417975,0.7997705967406098,0.7911698126221345,0.7514241527901719,0.8021612972900494,0.9461896762957531,0.6075642224697897,0.7599589991033229,0.2477665995209308,0.7930966314033817,0.6904454130792368,0.37864434913794076,0.6152293848335093,0.7282854090906556,0.7859047164643902,0.677351317321625,0.5475289384129162,0.5601015288245716,0.5920737560795603,0.7562261412111985,0.9097708886651013,0.9004928958218974,0.7860725456515237,0.8082413603493538,0.8528477568296803,0.5220519876000899,0.7874783132575396,0.6010200593457353,0.7624703008996685,0.6640561225937619,0.3883083080832101,0.6473787888182342,0.5526925566911336,0.004155651832606387,0.32124637917718396,0.6365912771180172,0.8848822031988209,0.6348569151936942,0.7484145611657477,0.8262450185475281,0.5034185492694396,0.13423948555025125,0.3254207859364186,0.9300123556783619,0.8979385143070229,0.803819916966126,0.7794475686391001,0.7778374618781528,0.007623536904929624,0.8905649941896627,0.8986904725689739,1.0000000000000016,0.7257569186613569,0.16260891384243173,0.7916213272357461,0.7591203015445794
D010610_Pharyngeal Neoplasms,0.7428042797421863,0.9078589135875592,0.7355754463720753,0.10926158671290252,0.20440242642009185,0.7313208349971314,0.12262371597256629,0.5582549189497207,0.7392535249702538,0.7304922551962075,0.7435566433029291,0.45810532020970957,0.7596533460179039,0.7392535249702538,0.7576348493303267,0.2912902694304718,0.9812208425546118,0.724952693544378,0.7191100428665927,0.7087170981998692,0.7457387811329791,0.5740167712372095,0.7549131092869801,0.7399651603575734,0.8407010754788062,0.747924522902319,0.8569774342815191,0.754578852668879,0.6401588843973232,0.7693492827499663,0.2984816902259527,0.7297069537600425,0.7180586286052879,0.442135549083089,0.6839571509860537,0.7598307568445017,0.7679235366395625,0.7347138558084165,0.607620497165404,0.633289001040719,0.6591027744557678,0.7775144660251966,0.7205666364176359,0.712353873374684,0.7829791184341939,0.7708917335041411,0.6716467556402733,0.5837177650553986,0.7910636450956021,0.6679839377519717,0.7760544903132635,0.717735239159175,0.41675104957843595,0.6969651672637031,0.603677466634027,0.005361063371592104,0.3456488532885208,0.6853412901900275,0.7451940256527388,0.6707021370236098,0.7430272932570665,0.6264163975850265,0.5851628232595013,0.1637937237143074,0.32860204677908195,0.7379982978493252,0.7390706916966008,0.8398548032627635,0.7666198555988617,0.9388194460752333,0.007867890017603402,0.7194822152490365,0.7347447152255097,0.7257569186613583,1.0000000000000013,0.1857297678507459,0.7861608244784397,0.7118213311908411
D001661_Biliary Tract Neoplasms,0.16976204105416517,0.1815617452521244,0.19975248184893557,0.14299241482284814,0.1887120883481242,0.17233561302154585,0.7150112154425082,0.19151965686274583,0.16464924970833286,0.1535697323543202,0.17063129600590296,0.1711911712149251,0.18618120928008478,0.16464924970833286,0.18215128715368764,0.21769960457261717,0.18430141175446468,0.2011875458410348,0.19986016338863788,0.1538858833723303,0.17539054628622108,0.19305857646275165,0.18919259812375858,0.16531364317170955,0.167963682045255,0.17320000789065884,0.17532120181197575,0.16338628230579283,0.19110675294786045,0.18770698275579878,0.19263373964596398,0.1762938268034422,0.1975052173693467,0.20725668440371467,0.19328278074858735,0.19431154142117651,0.19821617003658573,0.19485869418879365,0.19421809220861946,0.19877816668564569,0.2024743699557006,0.2003586315866641,0.15139596195058022,0.15090002357799756,0.17663000671210552,0.18246966130271688,0.14208889687084955,0.20684364384546933,0.18770126564510273,0.19892279973981647,0.1909795567806542,0.196859308586786,0.2068291579230444,0.19745561430715552,0.19478421003587826,0.0,0.2266517250825755,0.2108240946672278,0.1756128728953918,0.20171402591558238,0.17356641697343303,0.13981497242084193,0.21412432687576272,0.18644811464987868,0.1900114737820969,0.1601102774697744,0.16629974349515037,0.18243726608190589,0.19065906679246114,0.1818048084645899,0.008956101777217354,0.15151433561782823,0.16961791258476225,0.1626089138424314,0.18572976785074524,0.999999999999998,0.1850690875457954,0.18861450604206947
D054198_Acute Lymphoblastic Leukemia,0.794060829102112,0.823256920199476,0.7690580991753853,0.10359187838162111,0.19804511196879684,0.7951727552106841,0.12492579061770713,0.6509458301471281,0.8144095537263342,0.7573205984947169,0.7967811643627529,0.44900366827429433,0.859083662489906,0.8144095537263342,0.8451060505955982,0.2916576762543831,0.7974349237465551,0.7959965251049043,0.7456278229500863,0.7492897556051472,0.7901485771109811,0.5881834665374414,0.8642316378518327,0.8076823383929396,0.8057618291291164,0.8183408055771514,0.8205497897659958,0.7805233211212257,0.676021035189596,0.8246609557613458,0.2955280054357567,0.8489607764462965,0.7655855930878358,0.4559160091825784,0.7188170450387343,0.7966847937383893,0.8781626639466271,0.7931383338809592,0.6543102138853614,0.6352763271956711,0.6971749225975846,0.8707695592547915,0.7376854566325458,0.7410576087523651,0.8459989698310723,0.8718251511762459,0.7068887492034001,0.5977556231343821,0.8706716196548115,0.6954171357257194,0.8588777813284835,0.7579645886982869,0.4499305533561596,0.7258835617702871,0.6922691579171976,0.0050376235638935766,0.3580965312020296,0.7444978845967427,0.7800253814238818,0.7630018109817429,0.7832106273403406,0.6834444789581637,0.5922553909185782,0.16032483223022634,0.3431727687134298,0.7624929791073571,0.8082710436041814,0.8294170187215001,0.8514973639924286,0.8411518050821195,0.009241512691499667,0.7368232965902539,0.7953534778268874,0.7916213272357462,0.7861608244784387,0.18506908754579587,0.9999999999999988,0.7541609204179945
D005706_Gallbladder Neoplasms,0.7062236005384372,0.7308187920252636,0.7211822744598507,0.11045707754115579,0.20102428581807472,0.6975016202263711,0.12944374486694124,0.5442876771996903,0.7012446934741763,0.7150329383281673,0.7065250806470438,0.428564925166374,0.7425887743861797,0.7012446934741763,0.7389165552725804,0.2945437059432881,0.7227299862233567,0.7050804006235395,0.6632216772285846,0.6652473863943283,0.7132359559425395,0.5765601687369596,0.7327611159946359,0.7030993018166949,0.7113615321063304,0.6963995170541047,0.7161612158744933,0.7401031445429684,0.623643626645836,0.774879240545662,0.29578867371488055,0.7139235890127533,0.6996724242797985,0.4595691695968072,0.6478422697961439,0.7118214836637028,0.7721090560253009,0.7609000775289083,0.6076684117347623,0.607690057733732,0.6432114130246238,0.7351400725798097,0.7166709707430695,0.7091294888259844,0.7258776593129795,0.7665730266614716,0.6601145818112616,0.5786512887476024,0.7449670598926057,0.7459624834658881,0.7381144687600272,0.713576902131905,0.4203068709789103,0.7551743411884257,0.5905175521480017,0.005371474919783554,0.36220529953626324,0.6805949911619424,0.7123108863181583,0.6509133074368263,0.6961720049338871,0.6496290917228617,0.5911946374786663,0.1635419895040479,0.34070866869762273,0.7360423861949181,0.7026512453582224,0.7142318194360612,0.7211893326312394,0.7335573760704919,0.00985396249117207,0.7166981479392635,0.7031222228498443,0.75912030154458,0.7118213311908411,0.18861450604206936,0.7541609204179948,1.0000000000000004
