,D003093_Ulcerative Colitis,D009062_Mouth Neoplasms,D003424_Crohn Disease,D043183_Irritable Bowel Syndrome,D002446_Celiac Disease,D015179_Colorectal Neoplasms,D003123_Colorectal Neoplasms,D002537_Atherosclerosis,D003324_Atherosclerosis,D050197_Atherosclerosis,D058729_Peripheral Arterial Disease,D003968_Diarrhea,D003967_Diarrhea,D003324_Coronary Artery Disease,D010190_Pancreatic Neoplasms,D005764_Gastroesophageal Reflux,D007822_Laryngeal Neoplasms,D015212_Inflammatory Bowel Diseases,D064726_Breast Neoplasms,D001943_Breast Neoplasms,D058922_Breast Neoplasms,D018567_Breast Neoplasms,D003248_Constipation,D010300_Parkinson Disease,D010302_Parkinson Disease,D020734_Parkinson Disease,D004938_Esophageal Neoplasms,D002583_Uterine Cervical Neoplasms,D020767_Thrombosis,D012851_Thrombosis,D020226_Thrombosis,D013927_Thrombosis,D002341_Thrombosis,D020225_Thrombosis,D013479_Thrombosis,D020244_Thrombosis,D020246_Thrombosis,D006502_Thrombosis,D012170_Thrombosis,D065666_Thrombosis,D020227_Thrombosis,D003328_Thrombosis,D006258_Head and Neck Neoplasms,D008114_Liver Neoplasms,D008113_Liver Neoplasms,D000690_Amyotrophic Lateral Sclerosis,D016889_Endometrial Neoplasms,D008175_Lung Neoplasms,D012004_Rectal Neoplasms,D019586_Hypertension,D006974_Hypertension,D011559_Hypertension,D006975_Hypertension,D010547_Hypertension,D006978_Hypertension,D000081029_Hypertension,D065627_Hypertension,D000075222_Hypertension,D006977_Hypertension,D046110_Hypertension,D009798_Hypertension,D006976_Hypertension,D006973_Hypertension,D005759_Gastroenteritis,D005761_Gastroenteritis,D064129_Prostatic Neoplasms,D011471_Prostatic Neoplasms,D003327_Coronary Heart Disease,D013274_Stomach Neoplasms,D000544_Alzheimer Disease,D014062_Tongue Neoplasms,D000076385_Diverticular Diseases,D001749_Urinary Bladder Neoplasms,D013964_Thyroid Neoplasms,D010051_Ovarian Neoplasms,D010610_Pharyngeal Neoplasms,D001661_Biliary Tract Neoplasms,D054198_Acute Lymphoblastic Leukemia,D005706_Gallbladder Neoplasms
D064129_Prostatic Neoplasms,0.24829009712808858,0.32477842501896637,0.3071750060559768,0.27655505958066307,0.37558660840039904,0.21529375000777892,0.3948387962819771,0.012654173322741614,0.35597550377276804,0.2704845517638557,0.2579582616258365,0.0,0.3496676705010108,0.35597550377276804,0.26097391800845837,0.32796596886565244,0.2559970290162434,0.29625582071301565,0.3549065597651833,0.20018020290469268,0.33366956675614456,0.8408050150301936,0.2896299395475155,0.24240022392086097,0.32558128944213577,0.3429716751563834,0.28461589120188596,0.3449225735723743,0.33018127992926993,0.2864357024014063,0.01155162695907614,0.28588352960203084,0.32900306836897814,0.34395224033792104,0.23691064380338717,0.2923158673597711,0.3593510411700872,0.3059750991023137,0.34265144194649655,0.29401300595681235,0.0,0.30302972810478823,0.32807861108558084,0.2655615127879292,0.27364712778565964,0.3172922580786418,0.3652123977611686,0.23844589335813088,0.3738089409695269,0.11632207296866655,0.3579151947730353,0.07767067119109249,0.3297258543910883,0.23553974110939097,0.26165753519727514,0.34740063898729734,0.35338826923574823,0.3063129176246935,0.2878590290677857,0.29190411331520594,0.3772857724714307,0.28520932277241845,0.22781473911617878,0.2452295287728041,0.2575413983448305,1.0,0.20949853662769136,0.4506917720653343,0.22942479446223168,0.2476080412316608,0.3551854946384911,0.36640895626398867,0.23797278642686462,0.27154614122833676,0.259516652876262,0.255595548591169,0.3100549146477451,0.3027387994212218,0.3342575993301073
D011471_Prostatic Neoplasms,0.4721531591237776,0.3889823462547157,0.3774335202769454,0.13068065457090197,0.2239512059118462,0.7185579658058829,0.12691623516256567,0.0074743509275193585,0.4062633009237403,0.5973707354741038,0.0704824067445706,0.011817986481176636,0.17508166152015392,0.4062633009237403,0.5908525668238929,0.2547279558721802,0.06690617341233804,0.3395988033687457,0.2420934610390931,0.8791057352654539,0.22167473401436358,0.19884981814334382,0.10777640892150814,0.4865774856097809,0.21403676921129539,0.252532043287056,0.47916130780140076,0.300284686967287,0.08815167875542343,0.07972159830989922,0.0,0.3833672214822022,0.08656514265265393,0.10671820052911465,0.06568346193399667,0.36602830944570697,0.18681649266403783,0.09203748103451662,0.15530040859041797,0.07828313180244904,0.0,0.0813583741598684,0.33072073672058483,0.6346990317253208,0.6258393176980978,0.37398637976092974,0.42695240050009625,0.7802152424988554,0.17459346593880817,0.04580475662374646,0.1430575260881876,0.015292395071352256,0.17351885065289702,0.0492732924907541,0.106780969348692,0.2062738227044618,0.10088778387772744,0.30920148656594876,0.1329628019374771,0.11121550391678016,0.17473880905527595,0.3621105752467468,0.7506980511307251,0.05896466801069574,0.06552868155270414,0.20949853662769127,1.0000000000000002,0.21016335534733482,0.7052249506908707,0.6110182793433173,0.2600652438879128,0.09891552003597848,0.6963812264710413,0.5080487053010652,0.5471334022530883,0.06528467559475706,0.056951432662948255,0.4301112474144128,0.28769753965659794
D003327_Coronary Heart Disease,0.3452679344393627,0.4336864197563342,0.42588316162314555,0.3640726658570354,0.6176670812903292,0.2773434091867904,0.4436716756516846,0.04053036481798876,0.5363465056391564,0.3451711529561887,0.28805320438198695,0.016021033402800037,0.4726433460925754,0.5363465056391564,0.3216089321211656,0.4546655504893638,0.235823226408301,0.4288230731164919,0.4929926557811261,0.1981842737484367,0.475897686205292,0.44038731970937867,0.42131356673862913,0.32905578002491104,0.4835976408253259,0.46314756852500644,0.3632761821925552,0.4963419186688731,0.37648630147091794,0.3266250045433872,0.018499495895605178,0.41455409026013146,0.3568455411046305,0.44259022082483007,0.2380950418206613,0.4218506827227374,0.5167529928198599,0.3334773996105442,0.4523058144894352,0.3122740828474256,0.0,0.34301229501288694,0.44492435328285185,0.3146060775127207,0.3203365600472924,0.4463215724850078,0.44055437552620885,0.2515440986535226,0.4470028259916753,0.1361316550821315,0.439587571929531,0.08983480799326007,0.4637226985915655,0.23575502012302532,0.3618936016392436,0.3482657444633679,0.42351028155160986,0.449542999776618,0.39639224109563037,0.3969955853694837,0.4737687424332454,0.4237474933464907,0.2331321857153729,0.2606587583098045,0.2696741766154046,0.45069177206533434,0.21016335534733496,1.0000000000000009,0.2689327571362103,0.32374842873418647,0.4897634730234211,0.4012757422504394,0.2966250440447412,0.345316355719236,0.33407757464680704,0.23232053289355115,0.3057967630812034,0.382776383873419,0.44690264255485673
D013274_Stomach Neoplasms,0.6119829462213868,0.4959442305637966,0.5111340221906406,0.18998300969112789,0.2928330712750689,0.798154909579994,0.17915011681750342,0.014952879220456305,0.48580629970536243,0.7128470455831445,0.10160597171206097,0.011821288978511235,0.2369190848388405,0.48580629970536243,0.7519244803333061,0.34272035714011656,0.08967932596317782,0.45638452105617977,0.3292147516904171,0.6911785872815697,0.30346897199753886,0.2126909078757816,0.14887567970568433,0.5991610501227596,0.27540605657153305,0.3263169280346631,0.5937328844446534,0.38749616902510886,0.1365562360970517,0.11429955595481484,0.0,0.5072841868601835,0.12634974100464405,0.1486565055162927,0.0899829232288454,0.4794967194012009,0.2520739457002711,0.13725786272012203,0.214975784217566,0.12150777067040956,0.0,0.1228854753285802,0.4313736321174398,0.7341632335789146,0.7376226373360019,0.47425883088298226,0.5046956374033842,0.7779175477794275,0.2412884644329047,0.052866411475240356,0.1833768001944422,0.028043892214626387,0.23639510098924935,0.07248097316145287,0.15389188919400634,0.25697156376306485,0.14476222855385812,0.42751206797228625,0.1777256075312293,0.16259115936358,0.230628885021853,0.4820159666134663,0.7464398039655046,0.08975391705402769,0.09832048998987718,0.22942479446223166,0.7052249506908699,0.26893275713621023,0.9999999999999981,0.7116086421626049,0.3419338616335167,0.13911557314942485,0.7759608741055303,0.6885073701366411,0.6771129030895673,0.08707055890930365,0.0927115656253453,0.47613772311818053,0.3699139258515759
D000544_Alzheimer Disease,0.6906698993657586,0.4879619260918248,0.5676248383991992,0.2095447991597887,0.33208581360247935,0.7252379423170315,0.2005843898778825,0.014965432360392487,0.5612316360076177,0.7571429759579175,0.11933159383676094,0.011831213107007525,0.26822786072377836,0.5612316360076177,0.706623784524405,0.3447334681476897,0.10181120274222714,0.48793005309260723,0.34504947488604437,0.6080873629317175,0.329097167716217,0.23504336728053665,0.17526131602374717,0.6651735722284428,0.3175185439346607,0.36702887605488344,0.6171940874874103,0.40289685472872405,0.15541431140526993,0.14631984085892788,0.0,0.5651813794762354,0.14767916656226834,0.17094022232871736,0.09720596231223505,0.524723479305551,0.29605750858650326,0.1549635494798127,0.25929087651108673,0.15223742585702268,0.0,0.1400930196124459,0.46677926429956945,0.7566130235055316,0.7402015677491601,0.4819378514364033,0.5564446211878925,0.6834523982394918,0.24489916881739285,0.06172925911496238,0.2089916603845837,0.02806743543316879,0.28590273141910405,0.08559934983889027,0.18637254392611513,0.1919469118353674,0.17065634999131352,0.49151887970285885,0.19613348313419343,0.19303321230909404,0.2571762511388083,0.5283654468607952,0.6383463419113814,0.1039452942720557,0.11597500122453558,0.24760804123166064,0.6110182793433164,0.3237484287341863,0.7116086421626053,0.999999999999999,0.35362828362204207,0.16529189560440474,0.7640231271355108,0.6725518157133877,0.6415570119934924,0.09939823239171355,0.1062047328924366,0.4953075875131949,0.3944023982854995
D014062_Tongue Neoplasms,0.42746429158257176,0.6602850684707581,0.4753468672398277,0.3766916364036428,0.5239100478233701,0.3279459010536025,0.4204878728291516,0.035870472426760974,0.5598890010828994,0.4014956683820959,0.2586656552196077,0.014179049201854007,0.4683165753449055,0.5598890010828994,0.42224982134936934,0.7328237069145074,0.21192087545990518,0.5908131327805329,0.5241543416911437,0.25722871503021033,0.5033310783061073,0.34192119089167566,0.3236135265672136,0.40898755003346265,0.5256581727228833,0.5057137083734695,0.4997153580295186,0.5381131777389127,0.3219691100508416,0.26994222609417473,0.01637255574708672,0.5389140593529125,0.29462214695795186,0.33859189802678363,0.21586009750844146,0.5163769977294644,0.4840464276232325,0.298148143088551,0.44598312929422,0.2752914607599303,0.0,0.3055274387953777,0.5348822833477784,0.35156601146487615,0.3563123692662324,0.6295943664629796,0.44166550226601065,0.2920255108285856,0.47904941667903855,0.13527602291908133,0.3820542533644615,0.07644830984119588,0.47275436083611355,0.21386582840888,0.3497856499679915,0.32696365582978054,0.37899200954586393,0.5483985211193415,0.3628176942453909,0.37661761525475457,0.45197077633723765,0.5234276589468368,0.2823616307770376,0.21223486680060938,0.24147683253813113,0.35518549463849103,0.2600652438879129,0.4897634730234204,0.3419338616335163,0.3536282836220424,0.9999999999999993,0.35692454095029125,0.3543868713499596,0.4439803972269734,0.41715660848266717,0.2105054498970682,0.26527925453785733,0.4280758596261816,0.5179441180093891
D000076385_Diverticular Diseases,0.20865157766382386,0.2836766316453973,0.2527237737514201,0.35236521052833714,0.3887960835462189,0.13468962096305467,0.5266052133905993,0.03980148760839956,0.2650255843875596,0.17208929998051606,0.38360339063931265,0.0,0.3723238650012777,0.2650255843875596,0.1802587698428647,0.3276394683084215,0.3669688800478653,0.27924759057260096,0.38252004324218497,0.09451919383482353,0.3585621161045042,0.3630106999937632,0.35528231207248184,0.19581877722503802,0.33761134568085027,0.35794384957137604,0.2122584863565379,0.3679204352261846,0.45279796023762936,0.3891466141815416,0.018166810487818992,0.254996053733113,0.4727253096992193,0.4819877846077031,0.35737311773153185,0.260032830414084,0.42332427370286885,0.40990733153623576,0.4188286450646387,0.4072805633846876,0.0,0.3964141746104766,0.3086794334663998,0.1682465788527766,0.17199291839917788,0.2785427154292813,0.2461525033202426,0.12053407944871838,0.42601536215298075,0.17355406103347193,0.3766639287345045,0.07464707044143992,0.37537544172624365,0.3704245171908211,0.3217173940851333,0.3384177785610567,0.5020369647646294,0.29753716441754074,0.37908177855813574,0.37145851188198875,0.38428336605119884,0.26971886707707277,0.11521313884316042,0.378837384033123,0.39256336919684387,0.3664089562639886,0.09891552003597849,0.40127574225043944,0.1391155731494248,0.16529189560440474,0.35692454095029125,0.9999999999999993,0.15029558054716735,0.19750150881991094,0.19810792059943538,0.3621311112135221,0.4578793130799148,0.26897378733376603,0.3400004085426718
D001749_Urinary Bladder Neoplasms,0.6145884369960855,0.4999301824207831,0.5089645638368132,0.1961031652078177,0.3058672122734331,0.8128058236845701,0.18433127664488322,0.014954969216863248,0.5269930894605125,0.7255429128895973,0.1057679355789879,0.011822941265748113,0.2528753873426069,0.5269930894605125,0.7383156040022689,0.35621691396964694,0.09504659858585389,0.46430359837696294,0.34100774059135575,0.6982662465414727,0.311080251071384,0.22700049366500602,0.16372908875809952,0.6101554157021422,0.2958838989575025,0.3371590303403517,0.6195609519886294,0.39463966551496377,0.14281876618946396,0.11874636641992173,0.0,0.5135184328749242,0.1316695299033205,0.15104979340298297,0.09285250034818528,0.47956373969915966,0.27238925450611395,0.15150698540548851,0.2270341301351699,0.12782603762008854,0.0,0.12941405004266443,0.4403987869500167,0.7751050163986621,0.7436006854361729,0.5037080910476663,0.5535331510952078,0.7509085826111264,0.2505663866341104,0.056398720776960405,0.21414619130611437,0.02804781197035377,0.24682555597610392,0.07829039230326372,0.16023860717560318,0.19504550986935032,0.15243922711735128,0.43401622063222145,0.18657911329224736,0.16919744318360894,0.23293140714135982,0.49524124665955244,0.7001818734170826,0.09617835230781827,0.10652875182984603,0.23797278642686462,0.6963812264710413,0.2966250440447412,0.7759608741055317,0.7640231271355109,0.3543868713499599,0.15029558054716732,1.0,0.6706814283512913,0.6716107880635548,0.09252539950984615,0.0983103388284057,0.49832075695534384,0.40469709678594096
D013964_Thyroid Neoplasms,0.7530500705092056,0.6260336484598783,0.7045454822788881,0.27189869580601284,0.39396940405240083,0.6405272968324256,0.23758035091616184,0.014980117725462762,0.600728872667063,0.7124632622279742,0.14541579923134648,0.011842822907480812,0.3246957056629682,0.600728872667063,0.7830110566388051,0.4732215192620552,0.1153204650192056,0.6440926861467011,0.47066910935022765,0.50868397229894,0.43366697507609764,0.25993585809999603,0.19714816814463798,0.6994538883419227,0.36267731524337504,0.3843834828383297,0.711422739503985,0.4686829517738524,0.18058258685775008,0.1482387366405937,0.0,0.6591834455183897,0.1699534356153153,0.19170429247104856,0.11017946887341055,0.6320807876124565,0.3576888803516415,0.18110795895988793,0.2936828031782424,0.15689529989834264,0.0,0.16468929744301988,0.5528273255305363,0.7251335459246073,0.7131851545794046,0.581920255007988,0.617911504949324,0.599552792526143,0.30703354964415164,0.07238237598209137,0.24583271838669277,0.03575724422678418,0.3183336209364043,0.09875368836577078,0.20345101463231383,0.22343820329205766,0.20638305525983078,0.6003368894145276,0.23877479933565218,0.2130065203862089,0.2942691052923572,0.655075740844143,0.5729492888534504,0.11817717377851372,0.13367801884274996,0.2715461412283368,0.5080487053010647,0.34531635571923597,0.6885073701366409,0.6725518157133872,0.44398039722697324,0.19750150881991096,0.6706814283512903,0.9999999999999976,0.7971971123519838,0.11312532805471574,0.13316594799523582,0.5372967120964803,0.46981453550642754
D010051_Ovarian Neoplasms,0.689742260825914,0.6177541547174362,0.5963832957271871,0.2567365462013644,0.37506328346645634,0.6554718235464349,0.23934935939059862,0.014969623771302395,0.5513090224440371,0.6738582500432488,0.14323801844794787,0.011834526708278772,0.3195348126974627,0.5513090224440371,0.7603305859716911,0.419042685294573,0.11255968753474112,0.5383336485794139,0.4457849105958091,0.5340799068382992,0.4034368767748063,0.24989593846104488,0.19472588621120038,0.6863623903954833,0.34878366584516646,0.4032581683386988,0.6991596638655473,0.49319161524202915,0.17108174212041324,0.1463608210700266,0.0,0.5681439356646611,0.16894982484646232,0.1899867755995474,0.10438268610922802,0.6097800734870032,0.337536399810831,0.17762958658629865,0.28595201779178864,0.15047793249478436,0.0,0.1621297611405003,0.5600115693594901,0.7215456327264013,0.6900028273906451,0.5694677871148465,0.6169175530160705,0.624877870727467,0.3287340694493626,0.07409585736349486,0.24353816931613606,0.03317989569710035,0.3072505136046291,0.10013575166863105,0.19697708568697547,0.2491694100519278,0.20275472058531865,0.5090454201497533,0.23271598751696004,0.20692629542370963,0.2945174645462194,0.5848396201136833,0.5582901380790382,0.11424348371178426,0.13124078847593343,0.2595166528762619,0.5471334022530888,0.3340775746468068,0.6771129030895686,0.641557011993494,0.41715660848266733,0.1981079205994353,0.6716107880635555,0.7971971123519855,1.0000000000000009,0.11032207893106283,0.12971788886763816,0.578674564223649,0.48278700146176146
D010610_Pharyngeal Neoplasms,0.11310946528690947,0.1552246368856897,0.13088047069573563,0.2318733246712666,0.23586573425469518,0.08709490409610941,0.35133548582371865,0.03639372626234195,0.14158862281846038,0.10490346387366747,0.34318932068450203,0.0,0.22880916102601193,0.14158862281846038,0.10488876636552197,0.20140324232486662,0.9838438483563934,0.1461028963478202,0.22701358623236179,0.06260821687646975,0.2302404538613695,0.23966072717121195,0.25544815587601016,0.11301442860975654,0.1958029254275843,0.21019078216997952,0.12121808672672336,0.18689970889873225,0.30767357828585795,0.3234802654016519,0.0,0.1390800187472178,0.3440804519744001,0.35026694710479617,0.2711538965899376,0.13898250767952877,0.24773100565771827,0.29333073803170023,0.2658829215035404,0.3198341541635258,0.0,0.3129553585801264,0.15816943308507123,0.10346860898272106,0.10620633050073507,0.14164810134358685,0.12549758242853168,0.07483672019178732,0.262850953233265,0.18871783797349218,0.250248636717647,0.062050788257887804,0.23322459249761773,0.38104780626943585,0.25312499413166384,0.2517500791866599,0.36249948796468984,0.1581916400957928,0.2549557233528293,0.2883860034502106,0.25856369376012495,0.14307022849363257,0.07204492531059016,0.32455657322688125,0.29058060171442135,0.25559554859116906,0.06528467559475709,0.23232053289355117,0.08707055890930364,0.09939823239171357,0.21050544989706826,0.36213111121352215,0.09252539950984613,0.11312532805471578,0.11032207893106286,1.0,0.35886528833954345,0.13625736047012624,0.18227116612302874
D001661_Biliary Tract Neoplasms,0.13538504440142685,0.1822249627522859,0.16566463007048027,0.27892493944451685,0.2848697068656513,0.08603357325526677,0.43784196084756055,0.02988071523335984,0.17996388448831369,0.11521281627194077,0.3895087071774301,0.0,0.2817923067612648,0.17996388448831369,0.11519667437115796,0.24804026197827875,0.35306740632150324,0.18273726334917276,0.2830325645527237,0.056991244924128444,0.2676759486680045,0.28925353281261645,0.27356507694173143,0.13191745769797386,0.24503253871704558,0.2453031762012071,0.13642743484355038,0.2502451090209491,0.39607129561570925,0.34703802854792015,0.027277236279499052,0.1645683701563688,0.4096306708638531,0.4329550368319842,0.36533870182203454,0.17116535571767275,0.31145186216081433,0.3813242232868326,0.3344605347620408,0.37411040099482024,0.0,0.3707871003665576,0.20039277726523827,0.10842544593395304,0.11403034478977402,0.18674902966289272,0.16351773117451643,0.08043573176869559,0.33829866993685503,0.1338160903320151,0.2944280961537773,0.04075695729696112,0.30168201023026675,0.37079181972745723,0.27242032675088157,0.286361407419711,0.4394861277100976,0.19482256292995853,0.3151693832385955,0.31307118342554763,0.3211584937829774,0.18011517823885825,0.07031250000000001,0.38433752891755674,0.40230863885375184,0.3100549146477454,0.056951432662948255,0.30579676308120335,0.09271156562534531,0.10620473289243659,0.26527925453785733,0.4578793130799149,0.09831033882840573,0.1331659479952358,0.1297178888676381,0.3588652883395435,0.9999999999999996,0.16445298882678364,0.23413291991978719
D054198_Acute Lymphoblastic Leukemia,0.5369409838269752,0.6365038681165053,0.5256662818804964,0.2679392809776635,0.41003528950564594,0.5445895404958937,0.3052826015194276,0.029951834992201328,0.5526612595607742,0.48100911474530067,0.17445003184853744,0.011839502334610976,0.3777563063177261,0.5526612595607742,0.5341928460927318,0.39504644251320287,0.14075876418640404,0.48237219031193795,0.4342089048149503,0.42453121004321986,0.38276296706766133,0.293393681993867,0.24793714325201768,0.5524584629954877,0.43015244430598387,0.4676795980620622,0.6470506386403905,0.5277120870736282,0.22586032322606664,0.1916801751253984,0.0,0.5498668767200983,0.2132671545671218,0.2312477603249158,0.13303659177933225,0.5211662461452204,0.3846665668520189,0.21793919652743296,0.32471708813035066,0.19651485778260908,0.0,0.20539636841666367,0.565577358912101,0.5705884367588937,0.5401318035777385,0.6089393840474521,0.5599217673848237,0.4865626267350497,0.36541364457958225,0.10236587055450277,0.28557433925593995,0.05872757302412552,0.33952101459462586,0.1335704693994432,0.2315453841059541,0.32157446924225125,0.26487693072875085,0.47250297323085594,0.2658203465437015,0.24525141846449255,0.34283878430173054,0.5071488645920946,0.4237181599873767,0.14639587372215584,0.17584281220022485,0.3027387994212216,0.43011124741441326,0.382776383873419,0.476137723118181,0.49530758751319603,0.4280758596261818,0.26897378733376615,0.49832075695534445,0.5372967120964817,0.5786745642236492,0.1362573604701263,0.16445298882678364,1.0,0.6003350735406872
D005706_Gallbladder Neoplasms,0.4525073988788852,0.5808746432986446,0.44997441178796893,0.3500913965516407,0.4715525841312759,0.376058454555182,0.3836443682526406,0.03231169566888077,0.4575031911043247,0.3719439073884416,0.24980604849507906,0.0,0.4198061757050411,0.4575031911043247,0.44203724063625943,0.4712474047986868,0.18511108699136838,0.47279500578922,0.5217932859430766,0.28276300360797274,0.45175933134949525,0.347362785077265,0.3167752903481935,0.3835223321259001,0.47420761288607155,0.5488484777525772,0.5532249296650118,0.6385363060234034,0.29845693853155825,0.24699005540335525,0.014748203824239983,0.4436819626012167,0.27493861147108306,0.30158219957748195,0.19290100487148246,0.455468322797116,0.4691009026283705,0.28303663367832377,0.42826606383999105,0.2508966825796147,0.0,0.2813704683080568,0.6957877435335588,0.439070103483873,0.4137447381247888,0.5934319873947647,0.4611271253393411,0.3331200729514128,0.5303358404276365,0.11614308052209978,0.363619315965699,0.07161827902082525,0.4483161593386246,0.18638282991105418,0.31356428932190245,0.3143151950916466,0.3466552480264473,0.49308280517797726,0.3433537168366206,0.3364077900351037,0.44293772031420936,0.46151703890331897,0.31921730576692636,0.1925640006542013,0.21499016758629202,0.3342575993301073,0.2876975396565982,0.44690264255485673,0.36991392585157595,0.39440239828549994,0.5179441180093897,0.34000040854267183,0.4046970967859414,0.469814535506428,0.48278700146176157,0.1822711661230288,0.23413291991978707,0.6003350735406877,1.0000000000000007
