species_taxonomy_id	orthgroup_id	count
862965	COG0577	4
862965	COG0859	4
862965	COG0471	4
862965	COG1264	4
862965	COG1178	4
862965	COG0673	4
862965	COG0488	4
862965	COG2391	4
862965	COG5295	4
862965	COG0425	4
862965	COG1263	4
862965	COG0601	3
862965	COG0513	3
862965	COG1215	3
862965	COG4608	3
862965	COG0776	3
862965	COG0444	3
862965	COG0330	3
862965	COG3266	3
862965	COG1479	3
862965	COG0454	3
862965	COG1126	3
862965	COG0316	3
862965	COG0834	3
862965	COG0561	3
862965	COG1879	3
862965	COG2801	3
862965	COG2265	3
862965	COG0437	3
862965	COG2304	3
862965	COG0765	3
862965	COG1187	3
862965	COG0642	3
862965	COG0695	3
862965	COG0042	3
862965	COG0550	3
862965	COG0730	3
862965	COG0318	3
862965	COG3064	3
862965	COG0741	3
862965	COG0737	3
862965	COG0204	3
862965	COG1173	3
862965	COG0664	3
862965	COG1145	3
862965	COG2885	3
862965	COG1651	3
862965	COG1108	3
862965	COG2890	2
862965	COG2913	2
862965	COG0782	2
862965	COG0589	2
862965	COG1327	2
862965	COG3096	2
862965	COG3772	2
862965	COG1109	2
862965	COG3303	2
862965	COG1925	2
862965	COG1115	2
862965	COG0591	2
862965	COG0772	2
862965	COG0451	2
862965	COG0169	2
862965	COG1605	2
862965	COG0616	2
862965	COG0305	2
862965	COG1737	2
862965	COG1442	2
862965	COG0279	2
862965	COG1177	2
862965	COG0472	2
862965	COG1368	2
862965	COG0733	2
862965	COG2911	2
862965	COG0189	2
862965	COG2932	2
862965	COG0847	2
862965	COG0511	2
862965	COG1138	2
862965	COG0760	2
862965	COG0558	2
862965	COG0247	2
862965	COG1555	2
862965	COG1045	2
862965	COG1388	2
862965	COG2132	2
862965	COG0716	2
862965	COG0251	2
862965	COG2608	2
862965	COG0136	2
862965	COG0524	2
862965	COG0363	2
862965	COG0312	2
862965	NOG26331	2
862965	COG0257	2
862965	COG1176	2
862965	COG0764	2
862965	COG0188	2
862965	COG1640	2
862965	COG0517	2
862965	COG2236	2
862965	COG1528	2
862965	COG1942	2
862965	NOG21355	2
862965	COG0742	2
862965	COG0009	2
862965	COG0058	2
862965	COG0626	2
862965	COG4178	2
862965	COG4783	2
862965	COG1076	2
862965	COG0402	2
862965	COG1292	2
862965	COG2195	2
862965	COG0286	2
862965	COG2116	2
862965	COG0635	2
862965	COG3087	2
862965	COG0680	2
862965	COG0600	2
862965	COG1180	2
862965	COG1940	2
862965	COG1595	2
862965	COG0602	2
862965	COG0593	2
862965	COG3385	2
862965	COG1609	2
862965	COG4988	2
862965	COG1858	2
862965	COG0621	2
862965	COG2259	2
862965	COG2249	2
862965	COG0665	2
862965	COG1560	2
862965	COG2252	2
862965	COG1704	2
862965	COG0580	2
862965	COG0265	2
862965	COG0628	2
862965	COG1121	2
862965	COG0651	2
862965	COG1457	2
862965	COG1694	2
862965	COG4591	2
862965	COG2186	2
862965	COG3691	2
862965	COG0747	2
862965	COG0773	2
862965	COG0463	2
862965	COG1349	2
862965	COG0254	2
862965	COG0768	2
862965	COG1116	2
862965	COG0620	2
862965	COG0629	2
862965	COG0362	2
862965	COG4974	2
862965	COG0848	2
862965	COG0037	2
862965	COG2244	2
862965	COG0501	2
862965	COG0568	2
862965	COG1123	2
862965	COG1216	2
862965	COG0633	2
862965	COG2990	2
862965	COG1522	2
862965	COG0811	2
862965	COG0443	2
862965	COG0272	2
862965	COG2704	2
862965	COG0641	2
862965	COG0457	2
862965	COG0210	2
862965	COG1734	2
862965	COG3383	2
862965	COG0590	2
862965	COG1826	2
862965	COG0846	2
862965	COG3097	2
862965	COG2964	2
862965	COG3276	2
862965	COG4977	2
862965	COG0508	2
862965	COG0566	2
862965	COG0260	2
862965	COG2003	2
862965	COG0617	2
862965	COG3203	2
862965	COG0545	2
862965	COG0317	2
862965	COG5266	2
862965	COG3111	2
862965	COG1553	2
862965	COG1249	2
862965	COG0527	2
862965	COG0008	2
862965	COG1393	2
862965	COG1181	2
862965	COG1686	2
862965	COG0603	2
862965	COG0786	2
862965	COG4942	2
862965	COG3950	2
862965	COG0845	2
862965	COG1129	2
862965	COG0491	2
862965	COG0778	2
862965	COG0791	2
862965	COG1238	2
862965	COG1848	2
862965	COG3637	2
862965	COG0329	2
862965	COG0050	2
862965	COG3118	2
862965	COG0084	2
862965	COG1328	2
862965	COG3076	2
862965	COG3471	2
862965	COG1530	2
862965	COG0028	2
862965	COG1914	2
862965	COG2267	2
862965	COG2606	2
862965	COG0142	2
862965	COG0187	2
862965	COG0744	2
862965	COG0754	2
862965	COG1502	2
862965	COG0569	2
862965	COG0715	2
862965	COG0346	2
862965	COG2233	2
862965	COG0687	2
862965	COG0795	2
862965	COG3057	1
862965	COG3264	1
862965	COG0239	1
862965	COG4929	1
862965	COG1086	1
862965	COG4235	1
862965	NOG35574	1
862965	COG4125	1
862965	COG3223	1
862965	COG3116	1
862965	COG3028	1
862965	COG0676	1
862965	COG0208	1
862965	NOG187473	1
862965	COG2863	1
862965	COG0469	1
862965	COG3391	1
862965	COG2049	1
862965	COG2165	1
862965	COG0502	1
862965	COG1959	1
862965	COG2825	1
862965	COG0038	1
862965	COG3089	1
862965	COG1539	1
862965	COG2171	1
862965	COG0017	1
862965	COG0541	1
862965	COG2141	1
862965	COG3050	1
862965	COG1051	1
862965	COG1758	1
862965	COG0567	1
862965	COG1989	1
862965	COG1883	1
862965	COG0489	1
862965	COG0296	1
862965	COG1452	1
862965	COG1820	1
862965	COG1214	1
862965	COG0770	1
862965	COG4105	1
862965	COG0507	1
862965	COG0198	1
862965	COG1275	1
862965	NOG184491	1
862965	COG3718	1
862965	COG0806	1
862965	COG5484	1
862965	COG0277	1
862965	COG5301	1
862965	COG1570	1
862965	COG3470	1
862965	COG0759	1
862965	COG3350	1
862965	COG0129	1
862965	COG3923	1
862965	COG1185	1
862965	COG0019	1
862965	COG0253	1
862965	COG0068	1
862965	COG0073	1
862965	COG3500	1
862965	COG0361	1
862965	COG0610	1
862965	COG3681	1
862965	COG1188	1
862965	COG4987	1
862965	NOG184735	1
862965	COG5005	1
862965	COG0336	1
862965	COG2103	1
862965	NOG184460	1
862965	COG2850	1
862965	COG1932	1
862965	COG0816	1
862965	COG0012	1
862965	NOG226489	1
862965	COG0211	1
862965	COG0242	1
862965	NOG51240	1
862965	NOG01907	1
862965	COG1043	1
862965	COG0821	1
862965	COG1482	1
862965	COG0539	1
862965	COG0184	1
862965	COG1972	1
862965	COG0582	1
862965	COG4137	1
862965	COG0193	1
862965	COG3004	1
862965	COG0091	1
862965	COG2610	1
862965	COG4145	1
862965	COG3794	1
862965	COG0608	1
862965	COG0111	1
862965	NOG60156	1
862965	COG0464	1
862965	NOG184473	1
862965	COG3065	1
862965	COG1854	1
862965	COG0473	1
862965	COG1226	1
862965	COG0774	1
862965	COG0130	1
862965	COG4127	1
862965	COG0685	1
862965	COG3513	1
862965	COG3025	1
862965	COG2937	1
862965	COG3021	1
862965	COG0537	1
862965	COG0347	1
862965	COG0389	1
862965	COG0085	1
862965	COG1159	1
862965	COG2908	1
862965	COG2321	1
862965	NOG158687	1
862965	COG4774	1
862965	COG1267	1
862965	COG3082	1
862965	COG0522	1
862965	NOG35334	1
862965	COG0767	1
862965	COG0520	1
862965	COG1475	1
862965	COG0650	1
862965	COG0115	1
862965	NOG295093	1
862965	COG4660	1
862965	NOG183383	1
862965	COG0357	1
862965	COG0255	1
862965	COG0290	1
862965	COG1607	1
862965	COG0841	1
862965	COG3615	1
862965	COG0289	1
862965	COG0180	1
862965	COG0407	1
862965	COG4640	1
862965	COG3338	1
862965	COG0340	1
862965	COG0203	1
862965	COG0280	1
862965	COG3103	1
862965	COG3892	1
862965	COG3628	1
862965	COG0147	1
862965	COG1172	1
862965	COG1408	1
862965	COG0332	1
862965	COG3250	1
862965	NOG00881	1
862965	COG1518	1
862965	COG0263	1
862965	COG0327	1
862965	COG0436	1
862965	COG0797	1
862965	COG3505	1
862965	COG1082	1
862965	COG0364	1
862965	COG3770	1
862965	COG1296	1
862965	COG1219	1
862965	COG0218	1
862965	NOG184810	1
862965	COG1053	1
862965	COG1621	1
862965	NOG53175	1
862965	COG0596	1
862965	COG3262	1
862965	COG1067	1
862965	COG0205	1
862965	COG1346	1
862965	COG2981	1
862965	COG1463	1
862965	NOG184785	1
862965	COG2860	1
862965	COG2965	1
862965	COG2240	1
862965	COG1792	1
862965	NOG184303	1
862965	COG3098	1
862965	COG0766	1
862965	COG0060	1
862965	COG0349	1
862965	COG2194	1
862965	COG3840	1
862965	COG0225	1
862965	COG1135	1
862965	COG2920	1
862965	COG0174	1
862965	COG3610	1
862965	COG3283	1
862965	COG3105	1
862965	COG0338	1
862965	COG3099	1
862965	COG0532	1
862965	COG0051	1
862965	COG4390	1
862965	COG0301	1
862965	NOG154607	1
862965	COG0080	1
862965	COG0049	1
862965	COG2020	1
862965	COG1643	1
862965	COG2991	1
862965	COG2081	1
862965	COG1509	1
862965	COG3683	1
862965	COG2989	1
862965	COG1322	1
862965	COG3006	1
862965	COG0672	1
862965	COG0571	1
862965	COG0271	1
862965	COG1720	1
862965	COG2823	1
862965	COG4594	1
862965	COG0598	1
862965	COG2893	1
862965	COG4221	1
862965	COG3068	1
862965	COG2818	1
862965	COG1760	1
862965	COG1896	1
862965	COG3106	1
862965	COG2976	1
862965	NOG284748	1
862965	COG3108	1
862965	COG0860	1
862965	COG0482	1
862965	COG0373	1
862965	COG0465	1
862965	COG4123	1
862965	COG1198	1
862965	COG0565	1
862965	COG0495	1
862965	COG0623	1
862965	COG0006	1
862965	COG0143	1
862965	COG1489	1
862965	COG3072	1
862965	COG4536	1
862965	COG0757	1
862965	COG0518	1
862965	NOG37022	1
862965	COG4984	1
862965	COG1934	1
862965	COG0725	1
862965	COG0167	1
862965	COG2870	1
862965	COG2999	1
862965	COG0261	1
862965	COG0268	1
862965	COG1523	1
862965	NOG285501	1
862965	COG0652	1
862965	COG0266	1
862965	NOG05969	1
862965	NOG00475	1
862965	COG0098	1
862965	COG2188	1
862965	COG0342	1
862965	COG1047	1
862965	COG0307	1
862965	COG0632	1
862965	COG5633	1
862965	COG3925	1
862965	COG3077	1
862965	COG1947	1
862965	COG3497	1
862965	COG0230	1
862965	COG0259	1
862965	NOG144622	1
862965	COG1496	1
862965	COG1396	1
862965	COG0113	1
862965	COG2844	1
862965	COG0639	1
862965	COG0105	1
862965	COG0669	1
862965	COG0048	1
862965	COG2609	1
862965	COG1739	1
862965	NOG69270	1
862965	COG0325	1
862965	NOG184744	1
862965	COG0245	1
862965	NOG184575	1
862965	NOG00012	1
862965	COG4143	1
862965	COG0322	1
862965	COG4656	1
862965	COG0282	1
862965	COG3083	1
862965	COG2731	1
862965	COG0706	1
862965	COG1022	1
862965	COG0682	1
862965	COG2755	1
862965	COG1434	1
862965	COG0152	1
862965	COG0284	1
862965	COG1534	1
862965	COG0735	1
862965	NOG296517	1
862965	COG0801	1
862965	COG2148	1
862965	COG0819	1
862965	COG1253	1
862965	COG0636	1
862965	COG3700	1
862965	COG0014	1
862965	NOG02885	1
862965	COG4701	1
862965	COG1544	1
862965	COG1119	1
862965	COG0827	1
862965	COG0151	1
862965	COG0563	1
862965	NOG37452	1
862965	COG5660	1
862965	COG2813	1
862965	COG5533	1
862965	NOG235271	1
862965	COG0381	1
862965	COG0190	1
862965	COG2005	1
862965	COG1722	1
862965	COG3307	1
862965	COG2050	1
862965	COG3945	1
862965	COG2995	1
862965	COG0818	1
862965	NOG07792	1
862965	COG1687	1
862965	COG0302	1
862965	COG1381	1
862965	COG0637	1
862965	COG1230	1
862965	COG3762	1
862965	COG2076	1
862965	COG3024	1
862965	COG1438	1
862965	COG0343	1
862965	COG4227	1
862965	COG2927	1
862965	COG0743	1
862965	COG1182	1
862965	COG0031	1
862965	NOG25753	1
862965	COG0227	1
862965	COG1314	1
862965	COG0787	1
862965	NOG153733	1
862965	COG0228	1
862965	COG0534	1
862965	COG4149	1
862965	COG0047	1
862965	COG0249	1
862965	COG0102	1
862965	COG4695	1
862965	COG2332	1
862965	COG0585	1
862965	COG4502	1
862965	COG1080	1
862965	COG0153	1
862965	COG2333	1
862965	COG0692	1
862965	COG0021	1
862965	COG0321	1
862965	COG0441	1
862965	COG1652	1
862965	COG3326	1
862965	COG2166	1
862965	COG5039	1
862965	COG2974	1
862965	COG2891	1
862965	COG3850	1
862965	COG4372	1
862965	COG2386	1
862965	NOG21937	1
862965	NOG35478	1
862965	COG4171	1
862965	COG0275	1
862965	COG2933	1
862965	COG2017	1
862965	COG1977	1
862965	COG0729	1
862965	COG3084	1
862965	COG0207	1
862965	COG4389	1
862965	COG0820	1
862965	COG0777	1
862965	COG2032	1
862965	COG1472	1
862965	COG3344	1
862965	COG0792	1
862965	COG3061	1
862965	COG0755	1
862965	COG2378	1
862965	COG2969	1
862965	COG0556	1
862965	COG0611	1
862965	COG0355	1
862965	COG2884	1
862965	COG4540	1
862965	COG0794	1
862965	COG2951	1
862965	COG0468	1
862965	COG2861	1
862965	COG2062	1
862965	COG0803	1
862965	COG3716	1
862965	COG3059	1
862965	COG0708	1
862965	COG3715	1
862965	COG0671	1
862965	COG0718	1
862965	COG0240	1
862965	NOG305071	1
862965	COG0256	1
862965	COG0497	1
862965	COG0689	1
862965	NOG184431	1
862965	COG1702	1
862965	COG0216	1
862965	COG5009	1
862965	COG0374	1
862965	COG0605	1
862965	COG4657	1
862965	COG1494	1
862965	COG1104	1
862965	COG0546	1
862965	COG0185	1
862965	COG3075	1
862965	COG0267	1
862965	COG3866	1
862965	COG2859	1
862965	COG1733	1
862965	NOG153124	1
862965	COG0055	1
862965	COG1576	1
862965	COG1970	1
862965	COG0134	1
862965	COG2137	1
862965	COG0825	1
862965	COG0125	1
862965	COG1410	1
862965	COG3109	1
862965	COG0089	1
862965	NOG13276	1
862965	COG0749	1
862965	COG0309	1
862965	COG1526	1
862965	COG2363	1
862965	COG3512	1
862965	COG1280	1
862965	COG4122	1
862965	NOG184488	1
862965	COG1286	1
862965	COG1299	1
862965	COG0575	1
862965	NOG159586	1
862965	COG0138	1
862965	COG0027	1
862965	COG0077	1
862965	COG1985	1
862965	COG1212	1
862965	COG1636	1
862965	COG0016	1
862965	COG4230	1
862965	COG3110	1
862965	COG2217	1
862965	COG0045	1
862965	COG4796	1
862965	COG3220	1
862965	COG1921	1
862965	COG4133	1
862965	COG1404	1
862965	COG2924	1
862965	COG2853	1
862965	COG1194	1
862965	COG2268	1
862965	NOG24534	1
862965	COG3114	1
862965	COG0120	1
862965	COG0165	1
862965	COG3256	1
862965	COG0646	1
862965	COG2979	1
862965	COG4667	1
862965	COG1028	1
862965	COG0103	1
862965	COG2388	1
862965	COG3086	1
862965	COG3948	1
862965	COG3943	1
862965	COG0536	1
862965	COG3036	1
862965	COG0613	1
862965	NOG184378	1
862965	COG2961	1
862965	NOG00587	1
862965	NOG184618	1
862965	COG1666	1
862965	COG0314	1
862965	COG5339	1
862965	COG3026	1
862965	COG3301	1
862965	COG1179	1
862965	COG0409	1
862965	COG0475	1
862965	NOG184439	1
862965	COG1923	1
862965	COG0294	1
862965	COG0192	1
862965	COG0345	1
862965	COG1399	1
862965	COG0359	1
862965	COG1525	1
862965	COG1072	1
862965	COG2956	1
862965	COG1611	1
862965	NOG251525	1
862965	COG1966	1
862965	COG2183	1
862965	COG2373	1
862965	COG4237	1
862965	COG1763	1
862965	NOG184455	1
862965	COG0678	1
862965	COG0799	1
862965	COG2917	1
862965	COG0521	1
862965	COG0237	1
862965	COG0353	1
862965	COG4316	1
862965	COG0761	1
862965	COG0209	1
862965	NOG41388	1
862965	COG0061	1
862965	COG0587	1
862965	COG0281	1
862965	COG0288	1
862965	COG1445	1
862965	COG3091	1
862965	COG1805	1
862965	COG1220	1
862965	COG2926	1
862965	NOG184412	1
862965	COG4973	1
862965	COG2834	1
862965	COG2912	1
862965	COG0094	1
862965	COG3012	1
862965	COG2877	1
862965	COG3100	1
862965	COG0350	1
862965	COG3063	1
862965	COG1974	1
862965	COG0020	1
862965	COG2255	1
862965	COG4108	1
862965	COG0779	1
862965	COG0025	1
862965	COG0334	1
862965	COG0694	1
862965	NOG257247	1
862965	COG0448	1
862965	COG4605	1
862965	NOG219978	1
862965	COG0439	1
862965	NOG155796	1
862965	COG1009	1
862965	COG1385	1
862965	COG3544	1
862965	NOG184644	1
862965	COG3914	1
862965	COG2215	1
862965	COG0018	1
862965	COG0492	1
862965	NOG184398	1
862965	COG0328	1
862965	COG0703	1
862965	COG0780	1
862965	COG0079	1
862965	COG1538	1
862965	COG1262	1
862965	COG0385	1
862965	COG2852	1
862965	COG3074	1
862965	COG0195	1
862965	COG1811	1
862965	COG1218	1
862965	COG0553	1
862965	COG0292	1
862965	COG1271	1
862965	COG0484	1
862965	COG3312	1
862965	COG3279	1
862965	COG1282	1
862965	COG1294	1
862965	COG0176	1
862965	NOG212064	1
862965	COG0659	1
862965	COG5405	1
862965	COG4168	1
862965	COG1074	1
862965	COG1842	1
862965	COG1012	1
862965	COG2128	1
862965	COG0118	1
862965	COG0221	1
862965	COG0087	1
862965	COG4606	1
862965	NOG221329	1
862965	COG0066	1
862965	COG0158	1
862965	COG2503	1
862965	COG2365	1
862965	COG0128	1
862965	COG3080	1
862965	COG1882	1
862965	COG4659	1
862965	COG0083	1
862965	COG0503	1
862965	COG0462	1
862965	COG1142	1
862965	COG2904	1
862965	COG2707	1
862965	COG0416	1
862965	COG1289	1
862965	COG1726	1
862965	COG0805	1
862965	COG0528	1
862965	NOG184486	1
862965	COG1200	1
862965	COG1559	1
862965	COG0034	1
862965	COG2821	1
862965	COG4604	1
862965	COG2510	1
862965	COG5004	1
862965	COG0026	1
862965	COG5283	1
862965	COG1946	1
862965	COG2001	1
862965	COG0572	1
862965	COG3288	1
862965	COG0231	1
862965	COG0135	1
862965	COG3381	1
862965	COG2820	1
862965	COG3001	1
862965	COG1011	1
862965	COG3060	1
862965	COG0746	1
862965	COG1663	1
862965	COG3010	1
862965	COG0445	1
862965	COG1197	1
862965	COG0306	1
862965	COG0684	1
862965	COG3924	1
862965	COG3719	1
862965	COG0224	1
862965	COG0615	1
862965	COG2256	1
862965	COG1162	1
862965	COG0813	1
862965	COG0212	1
862965	COG2869	1
862965	NOG284775	1
862965	COG0200	1
862965	COG0059	1
862965	COG3676	1
862965	COG0358	1
862965	COG0092	1
862965	COG2027	1
862965	COG0196	1
862965	COG2089	1
862965	NOG66382	1
862965	NOG153497	1
862965	COG2067	1
862965	COG0116	1
862965	COG0117	1
862965	COG3133	1
862965	NOG299103	1
862965	COG0461	1
862965	COG3102	1
862965	COG3033	1
862965	COG4607	1
862965	COG1866	1
862965	COG1254	1
862965	COG0291	1
862965	COG0578	1
862965	COG1171	1
862965	COG3445	1
862965	COG3499	1
862965	COG0824	1
862965	COG0097	1
862965	COG1561	1
862965	COG0406	1
862965	COG3219	1
862965	COG2962	1
862965	COG1190	1
862965	COG0705	1
862965	COG0157	1
862965	COG4197	1
862965	COG0121	1
862965	COG1409	1
862965	COG2364	1
862965	COG0796	1
862965	COG0514	1
862965	COG1573	1
862965	COG4589	1
862965	COG0219	1
862965	COG3238	1
862965	COG3088	1
862965	COG1773	1
862965	COG3962	1
862965	COG0315	1
862965	COG1678	1
862965	COG3056	1
862965	COG4668	1
862965	COG0658	1
862965	NOG185755	1
862965	COG3317	1
862965	COG0088	1
862965	NOG184822	1
862965	COG1435	1
862965	COG1245	1
862965	COG0732	1
862965	COG1392	1
862965	COG2915	1
862965	NOG184809	1
862965	NOG16209	1
862965	COG0542	1
862965	COG1841	1
862965	NOG184793	1
862965	COG4211	1
862965	COG0337	1
862965	COG0483	1
862965	COG0348	1
862965	COG0036	1
862965	COG0752	1
862965	COG1305	1
862965	COG1087	1
862965	COG4160	1
862965	COG3771	1
862965	COG1225	1
862965	COG0781	1
862965	COG0807	1
862965	COG1090	1
862965	COG3069	1
862965	COG0479	1
862965	COG0783	1
862965	COG3119	1
862965	COG0074	1
862965	COG5016	1
862965	COG4531	1
862965	COG0599	1
862965	COG1876	1
862965	COG0393	1
862965	COG2914	1
862965	COG0223	1
862965	COG2065	1
862965	COG0809	1
862965	COG1585	1
862965	NOG248431	1
862965	COG0324	1
862965	NOG00230	1
862965	COG1982	1
862965	COG5413	1
862965	COG0197	1
862965	COG0722	1
862965	COG3654	1
862965	COG1448	1
862965	COG0236	1
862965	COG0717	1
862965	NOG42541	1
862965	COG2896	1
862965	COG0297	1
862965	COG0690	1
862965	NOG184417	1
862965	COG3079	1
862965	COG1114	1
862965	COG0551	1
862965	COG0480	1
862965	COG4106	1
862965	COG0597	1
862965	COG2168	1
862965	COG0202	1
862965	COG0168	1
862965	COG1192	1
862965	COG2220	1
862965	COG0072	1
862965	COG0341	1
862965	COG0258	1
862965	NOG153222	1
862965	COG2925	1
862965	NOG287456	1
862965	COG3422	1
862965	NOG285179	1
862965	COG0133	1
862965	COG0775	1
862965	COG0252	1
862965	COG1149	1
862965	NOG184461	1
862965	COG1587	1
862965	COG0274	1
862965	COG0711	1
862965	NOG117523	1
862965	COG0114	1
862965	COG0096	1
862965	COG1738	1
862965	COG0233	1
862965	COG2812	1
862965	COG0707	1
862965	COG1764	1
862965	COG0057	1
862965	COG0662	1
862965	COG0148	1
862965	NOG251518	1
862965	COG0653	1
862965	COG0586	1
862965	COG3498	1
862965	COG0039	1
862965	COG0525	1
862965	COG0278	1
862965	COG1441	1
862965	NOG184509	1
862965	COG3022	1
862965	COG0452	1
862965	COG1512	1
862965	COG2938	1
862965	COG0244	1
862965	COG2502	1
862965	COG4775	1
862965	COG3642	1
862965	NOG284772	1
862965	NOG42205	1
862965	NOG156799	1
862965	COG1477	1
862965	COG0313	1
862965	COG0356	1
862965	NOG184388	1
862965	COG0323	1
862965	COG1295	1
862965	COG3261	1
862965	COG3585	1
862965	COG0285	1
862965	COG1088	1
862965	COG3633	1
862965	COG0822	1
862965	COG1519	1
862965	COG1154	1
862965	NOG184434	1
862965	COG0378	1
862965	COG2975	1
862965	COG0531	1
862965	COG2980	1
862965	COG1186	1
862965	COG0238	1
862965	COG2804	1
862965	COG5645	1
862965	COG1540	1
862965	COG0481	1
862965	COG1083	1
862965	COG0110	1
862965	COG0750	1
862965	COG1347	1
862965	NOG25019	1
862965	COG0086	1
862965	COG0173	1
862965	COG3117	1
862965	COG0758	1
862965	NOG00333	1
862965	COG2352	1
862965	COG2832	1
862965	COG4134	1
862965	COG0331	1
862965	COG3481	1
862965	COG0090	1
862965	COG5595	1
862965	COG0178	1
862965	COG1944	1
862965	COG0283	1
862965	COG0299	1
862965	COG1165	1
862965	NOG31539	1
862965	NOG07793	1
862965	COG0557	1
862965	COG0496	1
862965	COG0339	1
862965	COG1793	1
862965	COG3070	1
862965	COG3027	1
862965	COG0177	1
862965	COG1052	1
862965	COG0544	1
862965	COG3955	1
862965	COG0100	1
862965	COG5007	1
862965	COG3172	1
862965	NOG22114	1
862965	COG0298	1
862965	NOG17620	1
862965	NOG184395	1
862965	COG4785	1
862965	COG4458	1
862965	NOG184381	1
862965	COG2900	1
862965	COG0391	1
862965	COG0606	1
862965	COG0081	1
862965	COG1127	1
862965	COG2197	1
862965	COG1979	1
862965	COG0199	1
862965	COG3767	1
862965	NOG55080	1
862965	COG0560	1
862965	COG0740	1
862965	COG0624	1
862965	COG1984	1
862965	COG0466	1
862965	COG3005	1
862965	COG4969	1
862965	COG3112	1
862965	COG0023	1
862965	COG0512	1
862965	NOG246437	1
862965	COG3698	1
862965	COG2846	1
862965	COG1757	1
862965	COG0360	1
862965	COG1044	1
862965	COG1199	1
862965	NOG301453	1
862965	COG0519	1
862965	COG3107	1
862965	COG2377	1
862965	COG3067	1
862965	COG2315	1
862965	COG2262	1
862965	NOG184616	1
862965	COG4232	1
862965	COG2129	1
862965	COG0702	1
862965	COG3078	1
862965	COG0793	1
862965	COG2011	1
862965	COG4206	1
862965	COG3140	1
862965	COG1846	1
862965	COG0802	1
862965	COG0619	1
862965	COG0250	1
862965	COG4121	1
862965	COG0241	1
862965	COG3041	1
862965	COG0498	1
862965	COG1971	1
862965	COG3384	1
862965	COG2871	1
862965	COG2923	1
862965	COG3159	1
862965	COG3054	1
862965	COG0093	1
862965	COG0640	1
862965	COG0670	1
862965	COG1674	1
862965	COG4393	1
862965	COG0166	1
862965	COG3166	1
862965	COG2091	1
862965	COG4545	1
862965	COG0861	1
862965	COG1105	1
862965	COG0594	1
862965	COG0688	1
862965	COG3101	1
862965	COG0162	1
862965	NOG223403	1
862965	COG0217	1
862965	COG2816	1
862965	COG0082	1
862965	COG1495	1
862965	COG2983	1
862965	COG1426	1
862965	COG1077	1
862965	NOG184497	1
862965	NOG184337	1
862965	COG4457	1
862965	COG1092	1
862965	COG2966	1
862965	COG2949	1
862965	COG0450	1
862965	COG2878	1
862965	COG0625	1
862965	COG1862	1
862965	COG4658	1
862965	COG1589	1
862965	COG3085	1
862965	COG0232	1
862965	COG1297	1
862965	COG0264	1
862965	COG0220	1
862965	COG0234	1
862965	COG0041	1
862965	COG3726	1
862965	NOG141810	1
862965	COG0124	1
862965	COG1949	1
862965	COG0460	1
862965	COG0399	1
862965	NOG184637	1
862965	COG2145	1
862965	COG0181	1
862965	COG0308	1
862965	COG1211	1
862965	COG2350	1
862965	COG0858	1
862965	COG2354	1
862965	COG1466	1
862965	COG3444	1
862965	COG4625	1
862965	COG2862	1
862965	NOG36995	1
862965	COG1575	1
862965	COG2854	1
862965	COG0013	1
862965	COG0172	1
862965	COG1207	1
862965	COG1285	1
862965	COG0476	1
862965	COG1872	1
862965	COG1027	1
862965	COG1740	1
862965	COG0024	1
862965	COG0709	1
862965	NOG185036	1
862965	COG1066	1
862965	COG0459	1
862965	COG0828	1
862965	COG0344	1
862965	COG1464	1
862965	NOG52630	1
862965	COG0052	1
862965	COG2269	1
862965	COG4215	1
862965	COG0354	1
862965	NOG153046	1
862965	COG0065	1
862965	COG0310	1
862965	COG1825	1
862965	COG0506	1
862965	COG0817	1
862965	COG2959	1
862965	COG4635	1
862965	COG1952	1
862965	COG0144	1
862965	COG1490	1
862965	COG0533	1
862965	COG3765	1
862965	COG3029	1
862965	NOG184324	1
862965	COG0046	1
862965	COG0763	1
862965	COG1881	1
862965	COG0433	1
862965	COG0194	1
862965	NOG153967	1
862965	COG0634	1
862965	COG2916	1
862965	COG1330	1
862965	COG2077	1
862965	COG0319	1
862965	COG3260	1
862965	COG3113	1
862965	COG0375	1
862965	COG0442	1
862965	COG3790	1
862965	NOG153671	1
862965	COG2919	1
862965	COG1835	1
862965	COG2323	1
862965	COG0756	1
862965	COG0812	1
862965	COG2209	1
862965	COG3708	1
862965	COG2177	1
862965	COG1619	1
862965	COG0320	1
862965	COG2021	1
862965	COG0030	1
862965	COG2056	1
862965	NOG166765	1
862965	COG0119	1
862965	COG4148	1
862965	COG2824	1
862965	COG4535	1
862965	COG3094	1
862965	COG0588	1
862965	COG3071	1
862965	COG1444	1
862965	COG0150	1
862965	NOG284871	1
862965	COG0108	1
862965	COG5557	1
862965	COG0552	1
862965	COG1778	1
862965	COG2190	1
862965	COG4776	1
862965	COG0015	1
862965	COG3768	1
862965	COG2873	1
862965	COG1551	1
862965	COG0504	1
862965	COG1450	1
862965	COG3043	1
862965	COG1143	1
862965	COG2258	1
862965	COG0447	1
862965	COG0078	1
862965	NOG07929	1
862965	COG0001	1
862965	COG3066	1
862965	COG0243	1
862965	COG3008	1
862965	COG2840	1
862965	COG0335	1
862965	COG1391	1
862965	COG3062	1
862965	COG2848	1
862965	COG2985	1
862965	COG1459	1
862965	COG0449	1
862965	COG2271	1
862965	COG1217	1
862965	NOG76044	1
862965	NOG168244	1
862965	NOG184542	1
862965	COG0554	1
